1.332267629550187849e-15,6.969848480983499295e-01,2.753463348283963106e-17,3.821848480983501273e-01,0.000000000000000000e+00
2.000000000001111999e-03,6.969848485521823456e-01,1.312698099964574377e-09,3.821848477439617198e-01,0.000000000000000000e+00
4.000000000000891731e-03,6.969848517235611718e-01,1.048582750674977725e-08,3.821848452674969088e-01,0.000000000000000000e+00
6.000000000000671463e-03,6.969848603150670119e-01,3.533653015193911218e-08,3.821848385585659980e-01,0.000000000000000000e+00
8.000000000000451195e-03,6.969848770129829507e-01,8.363480915760684095e-08,3.821848255195054445e-01,0.000000000000000000e+00
1.000000000000023093e-02,6.969849044873279720e-01,1.631036235200412628e-07,3.821848040653522127e-01,0.000000000000000000e+00
1.200000000000001066e-02,6.969849453918894877e-01,2.814189827659334083e-07,3.821847721238179618e-01,0.000000000000000000e+00
1.399999999999979039e-02,6.969850023642559789e-01,4.462100416085660276e-07,3.821847276352640099e-01,0.000000000000000000e+00
1.599999999999957012e-02,6.969850780258496359e-01,6.650591946040015017e-07,3.821846685526753551e-01,0.000000000000000000e+00
1.799999999999934985e-02,6.969851749819595543e-01,9.455021708072718704e-07,3.821845928416351401e-01,0.000000000000000000e+00
1.999999999999912959e-02,6.969852958217737093e-01,1.295028128428566546e-06,3.821844984802994505e-01,0.000000000000000000e+00
2.199999999999890932e-02,6.969854431184125954e-01,1.721079749489420130e-06,3.821843834593713352e-01,0.000000000000000000e+00
2.399999999999868905e-02,6.969856194289609785e-01,2.231053334478903145e-06,3.821842457820756045e-01,0.000000000000000000e+00
2.599999999999846878e-02,6.969858272945014255e-01,2.832298897009812128e-06,3.821840834641329065e-01,0.000000000000000000e+00
2.799999999999824851e-02,6.969860692401464997e-01,3.532120258474850517e-06,3.821838945337345250e-01,0.000000000000000000e+00
2.999999999999802824e-02,6.969863477750719571e-01,4.337775142702827317e-06,3.821836770315166221e-01,0.000000000000000000e+00
3.199999999999780798e-02,6.969866653925489430e-01,5.256475270614842434e-06,3.821834290105348142e-01,0.000000000000000000e+00
3.399999999999758771e-02,6.969870245699769651e-01,6.295386454880467132e-06,3.821831485362384706e-01,0.000000000000000000e+00
3.599999999999736744e-02,6.969874277689168673e-01,7.461628694573947791e-06,3.821828336864452336e-01,0.000000000000000000e+00
3.799999999999714717e-02,6.969878774351232487e-01,8.762276269830383821e-06,3.821824825513155388e-01,0.000000000000000000e+00
3.999999999999692690e-02,6.969883759985769922e-01,1.020435783650191956e-05,3.821820932333268583e-01,0.000000000000000000e+00
4.199999999999670663e-02,6.969889258735185722e-01,1.179485652081393277e-05,3.821816638472483318e-01,0.000000000000000000e+00
4.399999999999648637e-02,6.969895294584803613e-01,1.354071001402121555e-05,3.821811925201152316e-01,0.000000000000000000e+00
4.599999999999626610e-02,6.969901891363194935e-01,1.544881066706418990e-05,3.821806773912032051e-01,0.000000000000000000e+00
4.799999999999604583e-02,6.969909072742505041e-01,1.752600558522505309e-05,3.821801166120029625e-01,0.000000000000000000e+00
4.999999999999582556e-02,6.969916862238779709e-01,1.977909672278401268e-05,3.821795083461945186e-01,0.000000000000000000e+00
5.199999999999560529e-02,6.969925283212297096e-01,2.221484097767543190e-05,3.821788507696217696e-01,0.000000000000000000e+00
5.399999999999538502e-02,6.969934358867887481e-01,2.483995028614406639e-05,3.821781420702668464e-01,0.000000000000000000e+00
5.599999999999516476e-02,6.969944112255269664e-01,2.766109171740119936e-05,3.821773804482246351e-01,0.000000000000000000e+00
5.799999999999494449e-02,6.969954566269367380e-01,3.068488756828086143e-05,3.821765641156772420e-01,0.000000000000000000e+00
5.999999999999472422e-02,6.969965743650647916e-01,3.391791545789603357e-05,3.821756912968683473e-01,0.000000000000000000e+00
6.199999999999450395e-02,6.969977666985439635e-01,3.736670842229480589e-05,3.821747602280776701e-01,0.000000000000000000e+00
6.399999999999428368e-02,6.969990358706266154e-01,4.103775500911658063e-05,3.821737691575955442e-01,0.000000000000000000e+00
6.599999999999406342e-02,6.970003841092169417e-01,4.493749937224823771e-05,3.821727163456971610e-01,0.000000000000000000e+00
6.799999999999384315e-02,6.970018136269037212e-01,4.907234136648037161e-05,3.821716000646170897e-01,0.000000000000000000e+00
6.999999999999362288e-02,6.970033266209935130e-01,5.344863664216343321e-05,3.821704185985239088e-01,0.000000000000000000e+00
7.199999999999340261e-02,6.970049252735427414e-01,5.807269673986394630e-05,3.821691702434943383e-01,0.000000000000000000e+00
7.399999999999318234e-02,6.970066117513907811e-01,6.295078918502069012e-05,3.821678533074878703e-01,0.000000000000000000e+00
7.599999999999296207e-02,6.970083882061927083e-01,6.808913758260087519e-05,3.821664661103212901e-01,0.000000000000000000e+00
7.799999999999274181e-02,6.970102567744516087e-01,7.349392171175635300e-05,3.821650069836428076e-01,0.000000000000000000e+00
7.999999999999252154e-02,6.970122195775521057e-01,7.917127762047979176e-05,3.821634742709069110e-01,0.000000000000000000e+00
8.199999999999230127e-02,6.970142787217921132e-01,8.512729772026086581e-05,3.821618663273484984e-01,0.000000000000000000e+00
8.399999999999208100e-02,6.970164362984163642e-01,9.136803088074239073e-05,3.821601815199574537e-01,0.000000000000000000e+00
8.599999999999186073e-02,6.970186943836487181e-01,9.789948252437667535e-05,3.821584182274531671e-01,0.000000000000000000e+00
8.799999999999164046e-02,6.970210550387250237e-01,1.047276147210815349e-04,3.821565748402587226e-01,0.000000000000000000e+00
8.999999999999142020e-02,6.970235203099257593e-01,1.118583462828965752e-04,3.821546497604756398e-01,0.000000000000000000e+00
9.199999999999119993e-02,6.970260922286087846e-01,1.192975528586392737e-04,3.821526414018582285e-01,0.000000000000000000e+00
