1.332267629550187849e-15,6.969848480983499295e-01,2.753463348283963106e-17,3.821848480983501273e-01,0.000000000000000000e+00
2.000000000001111999e-03,6.969848485654877024e-01,-1.419443866026652077e-09,3.821848484608525998e-01,0.000000000000000000e+00
4.000000000000891731e-03,6.969848518298443762e-01,-1.133851268678446622e-08,3.821848509940183880e-01,0.000000000000000000e+00
6.000000000000671463e-03,6.969848606732339524e-01,-3.821002172703551621e-08,3.821848578565565369e-01,0.000000000000000000e+00
8.000000000000451195e-03,6.969848778606956285e-01,-9.043581427140079478e-08,3.821848711941585042e-01,0.000000000000000000e+00
1.000000000000023093e-02,6.969849061405274382e-01,-1.763668639502546185e-07,3.821848931395246396e-01,0.000000000000000000e+00
1.200000000000001066e-02,6.969849482443196687e-01,-3.043033770931536259e-07,3.821849258123901083e-01,0.000000000000000000e+00
1.399999999999979039e-02,6.969850068869891668e-01,-4.824948950822663246e-07,3.821849713195509812e-01,0.000000000000000000e+00
1.599999999999957012e-02,6.969850847668125349e-01,-7.191403967058009235e-07,3.821850317548907139e-01,0.000000000000000000e+00
1.799999999999934985e-02,6.969851845654598810e-01,-1.022388400511436169e-06,3.821851091994057925e-01,0.000000000000000000e+00
1.999999999999912959e-02,6.969853089480286812e-01,-1.400337067159749414e-06,3.821852057212323239e-01,0.000000000000000000e+00
2.199999999999890932e-02,6.969854605630773081e-01,-1.861034301777644717e-06,3.821853233756719037e-01,0.000000000000000000e+00
2.399999999999868905e-02,6.969856420426587817e-01,-2.412477856311783847e-06,3.821854642052178730e-01,0.000000000000000000e+00
2.599999999999846878e-02,6.969858560023545202e-01,-3.062615431882015706e-06,3.821856302395813532e-01,0.000000000000000000e+00
2.799999999999824851e-02,6.969861050413078685e-01,-3.819344781134800772e-06,3.821858234957175582e-01,0.000000000000000000e+00
2.999999999999802824e-02,6.969863917422577382e-01,-4.690513810596645073e-06,3.821860459778516628e-01,0.000000000000000000e+00
3.199999999999780798e-02,6.969867186715725804e-01,-5.683920683027531615e-06,3.821862996775053367e-01,0.000000000000000000e+00
3.399999999999758771e-02,6.969870883792840255e-01,-6.807313919774337419e-06,3.821865865735224466e-01,0.000000000000000000e+00
3.599999999999736744e-02,6.969875033991199675e-01,-8.068392503124277655e-06,3.821869086320954789e-01,0.000000000000000000e+00
3.799999999999714717e-02,6.969879662485392036e-01,-9.474805978658326486e-06,3.821872678067916862e-01,0.000000000000000000e+00
3.999999999999692690e-02,6.969884794287645180e-01,-1.103415455760464808e-05,3.821876660385790658e-01,0.000000000000000000e+00
4.199999999999670663e-02,6.969890454248163225e-01,-1.275398921919201999e-05,3.821881052558525615e-01,0.000000000000000000e+00
4.399999999999648637e-02,6.969896667055467399e-01,-1.464181181300326924e-05,3.821885873744602646e-01,0.000000000000000000e+00
4.599999999999626610e-02,6.969903457236726885e-01,-1.670507516132870929e-05,3.821891142977294487e-01,0.000000000000000000e+00
4.799999999999604583e-02,6.969910849158104105e-01,-1.895118316151953627e-05,3.821896879164928262e-01,0.000000000000000000e+00
4.999999999999582556e-02,6.969918867025084452e-01,-2.138749088834131508e-05,3.821903101091145838e-01,0.000000000000000000e+00
5.199999999999560529e-02,6.969927534882813802e-01,-2.402130469632733162e-05,3.821909827415166938e-01,0.000000000000000000e+00
5.399999999999538502e-02,6.969936876616440458e-01,-2.685988232213210933e-05,3.821917076672047275e-01,0.000000000000000000e+00
5.599999999999516476e-02,6.969946915951444888e-01,-2.991043298688476315e-05,3.821924867272943893e-01,0.000000000000000000e+00
5.799999999999494449e-02,6.969957676453983897e-01,-3.318011749854246861e-05,3.821933217505372737e-01,0.000000000000000000e+00
5.999999999999472422e-02,6.969969181531221469e-01,-3.667604835424386660e-05,3.821942145533473445e-01,0.000000000000000000e+00
6.199999999999450395e-02,6.969981454431668499e-01,-4.040528984266254266e-05,3.821951669398268581e-01,0.000000000000000000e+00
6.399999999999428368e-02,6.969994518245519188e-01,-4.437485814636040122e-05,3.821961807017926205e-01,0.000000000000000000e+00
6.599999999999406342e-02,6.970008395904988552e-01,-4.859172144414108393e-05,3.821972576188019666e-01,0.000000000000000000e+00
6.799999999999384315e-02,6.970023110184645487e-01,-5.306280001340349297e-05,3.821983994581790722e-01,0.000000000000000000e+00
6.999999999999362288e-02,6.970038683701756943e-01,-5.779496633249508401e-05,3.821996079750410447e-01,0.000000000000000000e+00
7.199999999999340261e-02,6.970055138916618764e-01,-6.279504518306540308e-05,3.822008849123240681e-01,0.000000000000000000e+00
7.399999999999318234e-02,6.970072498132892092e-01,-6.806981375241950827e-05,3.822022320008093832e-01,0.000000000000000000e+00
7.599999999999296207e-02,6.970090783497944198e-01,-7.362600173587133723e-05,3.822036509591497100e-01,0.000000000000000000e+00
7.799999999999274181e-02,6.970110017003184888e-01,-7.947029143909716269e-05,3.822051434938952275e-01,0.000000000000000000e+00
7.999999999999252154e-02,6.970130220484399564e-01,-8.560931788048904809e-05,3.822067112995196081e-01,0.000000000000000000e+00
8.199999999999230127e-02,6.970151415622090063e-01,-9.204966889350824891e-05,3.822083560584463857e-01,0.000000000000000000e+00
8.399999999999208100e-02,6.970173623941807728e-01,-9.879788522903858693e-05,3.822100794410749347e-01,0.000000000000000000e+00
8.599999999999186073e-02,6.970196866814495351e-01,-1.058604606577400820e-04,3.822118831058067268e-01,0.000000000000000000e+00
8.799999999999164046e-02,6.970221165456819135e-01,-1.132438420724021230e-04,3.822137686990713101e-01,0.000000000000000000e+00
8.999999999999142020e-02,6.970246540931507306e-01,-1.209544295902970860e-04,3.822157378553525664e-01,0.000000000000000000e+00
9.199999999999119993e-02,6.970273014147687629e-01,-1.289985766555335866e-04,3.822177921972148562e-01,0.000000000000000000e+00
9.399999999999097966e-02,6.970300605861224907e-01,-1.373825901414101795e-04,3.822199333353291095e-01,0.000000000000000000e+00
9.599999999999075939e-02,6.970329336675055165e-01,-1.461127304527684752e-04,3.822221628684989714e-01,0.000000000000000000e+00
9.799999999999053912e-02,6.970359227039523153e-01,-1.551952116283468258e-04,3.822244823836870031e-01,0.000000000000000000e+00
9.999999999999031886e-02,6.970390297252723188e-01,-1.646362014431335097e-04,3.822268934560406617e-01,0.000000000000000000e+00
1.019999999999900986e-01,6.970422567460828889e-01,-1.744418215107204043e-04,3.822293976489187228e-01,0.000000000000000000e+00
