1.332267629550187849e-15,6.969848480983499295e-01,2.753463348283963106e-17,3.821848480983501273e-01,0.000000000000000000e+00
2.000000000001111999e-03,6.969848465344324895e-01,1.279350175270374102e-09,3.821848467304606589e-01,0.000000000000000000e+00
4.000000000000891731e-03,6.969848356057827266e-01,1.021944440428513614e-08,3.821848371716539128e-01,0.000000000000000000e+00
6.000000000000671463e-03,6.969848059992425071e-01,3.443883709495028163e-08,3.821848112761222493e-01,0.000000000000000000e+00
8.000000000000451195e-03,6.969847484578135521e-01,8.151014136441000032e-08,3.821847609471785145e-01,0.000000000000000000e+00
1.000000000000023093e-02,6.969846537805450826e-01,1.589601213181138683e-07,3.821846781371577850e-01,0.000000000000000000e+00
1.200000000000001066e-02,6.969845128224203545e-01,2.742697843013493790e-07,3.821845548473185028e-01,0.000000000000000000e+00
1.399999999999979039e-02,6.969843164942448599e-01,4.348744731507747784e-07,3.821843831277438874e-01,0.000000000000000000e+00
1.599999999999957012e-02,6.969840557625327504e-01,6.481639584459510010e-07,3.821841550772432927e-01,0.000000000000000000e+00
1.799999999999934985e-02,6.969837216493943721e-01,9.214825307608755444e-07,3.821838628432536744e-01,0.000000000000000000e+00
1.999999999999912959e-02,6.969833052324234668e-01,1.262129092915513683e-06,3.821834986217407804e-01,0.000000000000000000e+00
2.199999999999890932e-02,6.969827976445845952e-01,1.677357252227330902e-06,3.821830546571006182e-01,0.000000000000000000e+00
2.399999999999868905e-02,6.969821900740998943e-01,2.174375412762826913e-06,3.821825232420608676e-01,0.000000000000000000e+00
2.599999999999846878e-02,6.969814737643368341e-01,2.760346867589069416e-06,3.821818967175821258e-01,0.000000000000000000e+00
2.799999999999824851e-02,6.969806400136949742e-01,3.442389891025220119e-06,3.821811674727593200e-01,0.000000000000000000e+00
2.999999999999802824e-02,6.969796801754937210e-01,4.227577830894075699e-06,3.821803279447231194e-01,0.000000000000000000e+00
3.199999999999780798e-02,6.969785856578589733e-01,5.122939200773598165e-06,3.821793706185411810e-01,0.000000000000000000e+00
3.399999999999758771e-02,6.969773479236108793e-01,6.135457772248438662e-06,3.821782880271197280e-01,0.000000000000000000e+00
3.599999999999736744e-02,6.969759584901505933e-01,7.272072667161485416e-06,3.821770727511046295e-01,0.000000000000000000e+00
3.799999999999714717e-02,6.969744089293479217e-01,8.539678449865383724e-06,3.821757174187829786e-01,0.000000000000000000e+00
3.999999999999692690e-02,6.969726908674281907e-01,9.945125219474075848e-06,3.821742147059844497e-01,0.000000000000000000e+00
4.199999999999670663e-02,6.969707959848597811e-01,1.149521870211432991e-05,3.821725573359824879e-01,0.000000000000000000e+00
4.399999999999648637e-02,6.969687160162412187e-01,1.319672034317726536e-05,3.821707380793958886e-01,0.000000000000000000e+00
4.599999999999626610e-02,6.969664427501883752e-01,1.505634739956991071e-05,3.821687497540899314e-01,0.000000000000000000e+00
4.799999999999604583e-02,6.969639680292216699e-01,1.708077303196670188e-05,3.821665852250780704e-01,0.000000000000000000e+00
4.999999999999582556e-02,6.969612837496534929e-01,1.927662639706104498e-05,3.821642374044229018e-01,0.000000000000000000e+00
5.199999999999560529e-02,6.969583818614751847e-01,2.165049273981682149e-05,3.821616992511377986e-01,0.000000000000000000e+00
5.399999999999538502e-02,6.969552543682444590e-01,2.420891348571995100e-05,3.821589637710883225e-01,0.000000000000000000e+00
5.599999999999516476e-02,6.969518933269724936e-01,2.695838633302990320e-05,3.821560240168932476e-01,0.000000000000000000e+00
5.799999999999494449e-02,6.969482908480111316e-01,2.990536534503122161e-05,3.821528730878263613e-01,0.000000000000000000e+00
5.999999999999472422e-02,6.969444390949405266e-01,3.305626104228508134e-05,3.821495041297174322e-01,0.000000000000000000e+00
6.199999999999450395e-02,6.969403302844556780e-01,3.641744049488081962e-05,3.821459103348538999e-01,0.000000000000000000e+00
6.399999999999428368e-02,6.969359566862542987e-01,3.999522741468745625e-05,3.821420849418820098e-01,0.000000000000000000e+00
6.599999999999406342e-02,6.969313106229234611e-01,4.379590224760519703e-05,3.821380212357082806e-01,0.000000000000000000e+00
6.799999999999384315e-02,6.969263844698274646e-01,4.782570226581704231e-05,3.821337125474008611e-01,0.000000000000000000e+00
6.999999999999362288e-02,6.969211706549945928e-01,5.209082166004023621e-05,3.821291522540908869e-01,0.000000000000000000e+00
7.199999999999340261e-02,6.969156616590044262e-01,5.659741163177786503e-05,3.821243337788737815e-01,0.000000000000000000e+00
7.399999999999318234e-02,6.969098500148751540e-01,6.135158048557036740e-05,3.821192505907108350e-01,0.000000000000000000e+00
7.599999999999296207e-02,6.969037283079507761e-01,6.635939372124705820e-05,3.821138962043301723e-01,0.000000000000000000e+00
7.799999999999274181e-02,6.968972891757885257e-01,7.162687412617761836e-05,3.821082641801285540e-01,0.000000000000000000e+00
7.999999999999252154e-02,6.968905253080456275e-01,7.716000186752376786e-05,3.821023481240724551e-01,0.000000000000000000e+00
8.199999999999230127e-02,6.968834294463669421e-01,8.296471458449062003e-05,3.820961416875995331e-01,0.000000000000000000e+00
8.399999999999208100e-02,6.968759943842720572e-01,8.904690748057828671e-05,3.820896385675200402e-01,0.000000000000000000e+00
8.599999999999186073e-02,6.968682129670424885e-01,9.541243341583355113e-05,3.820828325059180131e-01,0.000000000000000000e+00
8.799999999999164046e-02,6.968600780916088810e-01,1.020671029991011478e-04,3.820757172900527965e-01,0.000000000000000000e+00
8.999999999999142020e-02,6.968515827064384327e-01,1.090166846802754759e-04,3.820682867522603998e-01,0.000000000000000000e+00
9.199999999999119993e-02,6.968427198114218735e-01,1.162669048425520285e-04,3.820605347698547982e-01,0.000000000000000000e+00
9.399999999999097966e-02,6.968334824577608888e-01,1.238234478946790380e-04,3.820524552650292338e-01,0.000000000000000000e+00
